ra,st_raerr,st_rah,st_raherr,ra_str,dec,st_decerr,dec_str,st_glon,st_glonerr,st_glat,st_glaterr,st_elon,st_elonerr,st_elat,st_elaterr,st_posn,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_plxblend,st_plxn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_pm,st_pmerr,st_pmlim,st_pmblend,st_pmn,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvblend,st_radvn,st_uj,st_ujerr,st_ujlim,st_ujblend,st_bj,st_bjerr,st_bjlim,st_bjblend,st_vj,st_vjerr,st_vjlim,st_vjblend,st_rc,st_rcerr,st_rclim,st_rcblend,st_ic,st_icerr,st_iclim,st_icblend,st_j,st_jerr,st_jlim,st_jblend,st_h,st_herr,st_hlim,st_hblend,st_k,st_kerr,st_klim,st_kblend,st_wise1,st_wise1err,st_wise1lim,st_wise1blend,st_wise2,st_wise2err,st_wise2lim,st_wise2blend,st_wise3,st_wise3err,st_wise3lim,st_wise3blend,st_wise4,st_wise4err,st_wise4lim,st_wise4blend,st_irac1,st_irac1err,st_irac1lim,st_irac1blend,st_irac2,st_irac2err,st_irac2lim,st_irac2blend,st_irac3,st_irac3err,st_irac3lim,st_irac3blend,st_irac4,st_irac4err,st_irac4lim,st_irac4blend,st_mips1,st_mips1err,st_mips1lim,st_mips1blend,st_mips2,st_mips2err,st_mips2lim,st_mips2blend,st_mips3,st_mips3err,st_mips3lim,st_mips3blend,st_iras1,st_iras1err,st_iras1lim,st_iras1blend,st_iras2,st_iras2err,st_iras2lim,st_iras2blend,st_iras3,st_iras3err,st_iras3lim,st_iras3blend,st_iras4,st_iras4err,st_iras4lim,st_iras4blend,st_photn,st_umbj,st_umbjerr,st_umbjlim,st_umbjblend,st_bmvj,st_bmvjerr,st_bmvjlim,st_bmvjblend,st_vjmic,st_vjmicerr,st_vjmiclim,st_vjmicblend,st_vjmrc,st_vjmrcerr,st_vjmrclim,st_vjmrcblend,st_jmh2,st_jmh2err,st_jmh2lim,st_jmh2blend,st_hmk2,st_hmk2err,st_hmk2lim,st_hmk2blend,st_jmk2,st_jmk2err,st_jmk2lim,st_jmk2blend,st_bmy,st_bmyerr,st_bmylim,st_bmyblend,st_m1,st_m1err,st_m1lim,st_m1blend,st_c1,st_c1err,st_c1lim,st_c1blend,st_colorn,st_spstr,st_ssperr,st_splim,st_spblend,st_spn,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffblend,st_teffn,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggblend,st_loggn,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metfeblend,st_metfen,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumblend,st_lumn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,st_radn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_massn,st_dens,st_denserr1,st_denserr2,st_denslim,st_densblend,st_densn,st_age,st_ageerr1,st_ageerr2,st_agelim,st_ageblend,st_agen,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_vsiniblend,st_vsinin,st_acts,st_actserr,st_actslim,st_actsblend,st_actsn,st_actr,st_actrerr,st_actrlim,st_actrblend,st_actrn,st_actlx,st_actlxerr,st_actlxlim,st_actlxblend,st_actlxn,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,hd_name,hip_name,swasp_id,pl_name,pl_hostname,pl_letter,pl_pnum,pl_mnum,pl_status,pl_discmethod,pl_disc,pl_publ_date,pl_rvflag,pl_imgflag,pl_astflag,pl_tranflag,pl_ttvflag,pl_kepflag,pl_cbflag,pl_omflag,pl_pelink,pl_edelink,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtpern,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_orblpern,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampn,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinin,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massn,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insoln,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepn,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurn,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidn,pl_tsystemref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparn,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepn,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorn,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorn,pl_st_npar,pl_st_nref,rowupdate
287.262939,0.000003,19.15086263,0.00000017,19h09m03.11s,34.599850,0.000003,+34d35m59.5s,65.991560,0.000003,11.693783,0.000003,296.250699,0.000005,56.476602,0.000003,2,21.40,4.95,-4.95,0,0,1,46.73,8.78,-14.06,0,1,69.100,5.600,0,196.600,6.000,0,208.400,8.200,0,0,2,-40.60,0.70,-0.70,0,0,2,,,,,8.546,0.017,0,0,7.792,0.012,0,0,,,,,,,,,6.749,0.019,0,1,6.458,0.020,0,1,6.375,0.022,0,1,5.978,0.087,0,1,6.224,0.035,0,1,6.301,0.021,0,1,5.975,0.048,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,0.753,0.021,0,0,,,,,,,,,0.291,0.028,0,1,0.083,0.030,0,1,0.374,0.029,0,1,0.403,0.002,0,0,0.219,0.003,0,0,0.378,0.005,0,0,11,G5,,0,0,1,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,1.9000,0.5000,-0.5000,0,1,2,0.168,0.022,0,0,1,-4.980,,0,0,1,29.000,,0,1,1,5,0,1,4,0,3,2,HD 178911 B,HIP 94075,,HD 178911 B b,HD 178911 B,b,1,0,3,Radial Velocity,2001,2002-03,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_178911_b_b/,http://exoplanets.org/detail/HD_178911_B_b,71.48400000,0.00200000,-0.00200000,0,1,0.339000,0.006000,-0.006000,0,1,,,,,0,2453808.100000,0.300000,-0.300000,0,1,0.114000,0.003000,-0.003000,0,1,168.2000,1.6000,-1.6000,0,1,343.300,1.000,-1.000,0,1,7.03000,0.28000,-0.28000,0,2234.25000,88.99000,-88.99000,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,7,0,2013-03-12
287.790955,0.000002,19.18606364,0.00000014,19h11m09.83s,-2.638385,0.000002,-02d38m18.2s,32.827590,0.000002,-5.590300,0.000003,288.909606,0.000002,19.640615,0.000002,2,15.70,0.94,-0.94,0,0,1,63.69,3.60,-4.06,0,2,-135.200,1.200,0,-90.700,1.100,0,162.800,1.600,0,0,2,,,,,,0,,,,,8.666,0.017,0,0,7.950,,0,0,,,,,,,,,6.734,0.021,0,0,6.402,0.031,0,0,6.311,0.026,0,0,6.301,0.059,0,1,6.270,0.023,0,1,6.340,0.017,0,0,6.311,0.061,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,0.707,0.021,0,0,,,,,,,,,0.332,0.037,0,0,0.091,0.040,0,0,0.423,0.033,0,0,0.453,0.003,0,0,0.229,0.004,0,0,0.418,0.006,0,0,11,G5 IV,,0,0,3,5684.00,44.00,-44.00,0,0,2,4.06,0.06,-0.06,0,0,2,0.250,0.030,-0.030,0,0,2,[Fe/H],0.382,0.046,-0.052,0,0,2,1.60,0.09,-0.09,0,0,2,1.15,0.03,-0.03,0,0,2,,,,,0,0,,,,0,,0,1.0000,,,1,0,2,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,2,HD 179079,HIP 94256,,HD 179079 b,HD 179079,b,1,0,3,Radial Velocity,2008,2009-09,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_179079_b/,http://exoplanets.org/detail/HD_179079_b,14.47600000,0.01100000,-0.01100000,0,1,0.121600,0.001000,-0.001000,0,1,,,,,0,2454400.500000,2.400000,-2.400000,0,1,0.115000,0.087000,-0.087000,0,1,357.0000,62.0000,-62.0000,0,1,6.640,0.600,-0.600,0,1,0.08660,0.00800,-0.00800,0,27.50000,2.50000,-2.50000,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,19,0,2013-03-12
288.888458,0.000002,19.25923055,0.00000015,19h15m33.23s,-24.179352,0.000001,-24d10m45.7s,13.455506,0.000002,-15.785866,0.000002,287.186397,0.000002,-1.859974,0.000002,3,36.97,0.80,-0.80,0,0,3,27.05,0.57,-0.60,0,5,116.600,0.900,0,-101.700,0.900,0,154.700,1.300,0,0,3,-24.70,0.20,-0.20,0,0,3,,,,,6.780,,0,0,6.250,,0,0,5.938,,0,0,5.650,,0,0,5.296,0.027,0,0,5.101,0.044,0,0,4.936,0.018,0,0,4.940,0.185,0,0,4.801,0.108,0,0,4.976,0.015,0,0,4.930,0.031,0,0,4.949,0.008,0,0,4.969,0.013,0,0,,,,,4.971,0.007,0,0,4.967e+00,1.000e-02,0,0,3.649e+00,4.500e-01,1,0,,,,,,,,,,,,,,,,,,,,,27,,,,,0.540,,0,0,0.595,,0,0,0.307,,0,0,0.195,0.052,0,0,0.165,0.048,0,0,0.360,0.032,0,0,,,,,,,,,,,,,11,F8 V,,0,0,6,6168.00,,,0,0,6,4.34,,,0,0,6,0.137,,,0,0,6,[Fe/H],,,,,0,2,,,,,0,1,1.21,,,0,0,5,,,,,0,0,,,,0,,0,6.3000,0.9000,-0.9000,0,0,4,0.188,0.024,0,0,1,-4.790,,0,0,1,28.610,,0,0,1,6,0,1,5,0,3,3,HD 179949,HIP 94645,,HD 179949 b,HD 179949,b,1,0,3,Radial Velocity,2000,2001-04,1,0,0,0,0,0,0,1,http://exoplanet.eu/catalog/hd_179949_b/,http://exoplanets.org/detail/HD_179949_b,3.09251400,0.00003200,-0.00003200,0,2,0.044300,0.002600,-0.002600,0,2,,,,,0,2451002.360000,0.440000,-0.440000,0,2,0.022000,0.015000,-0.015000,0,2,192.0000,,,0,2,112.600,1.800,-1.800,0,2,0.91600,0.07600,-0.07600,0,291.12000,24.15400,-24.15400,0,2,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,40,0,2013-03-12
288.709198,0.000001,19.24727987,0.00000008,19h14m50.21s,31.860350,0.000001,+31d51m37.3s,64.010376,0.000002,9.418934,0.000002,297.288071,0.000002,53.541572,0.000002,2,7.59,0.64,-0.64,0,0,1,131.75,10.25,-12.13,0,1,48.500,1.300,0,20.500,1.300,0,52.700,1.800,0,0,2,,,,,,0,,,,,7.627,0.015,0,0,6.608,0.010,0,0,,,,,,,,,4.892,0.037,0,0,4.489,0.021,0,0,4.312,0.020,0,0,4.327,0.259,0,0,4.168,0.110,0,0,4.300,0.016,0,0,4.268,0.025,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.910e+00,5.400e-02,0,0,3.575e+00,,1,0,1.184e+00,,1,0,-3.238e+00,,1,0,16,,,,,1.019,0.018,0,0,,,,,,,,,0.403,0.043,0,0,0.177,0.029,0,0,0.580,0.042,0,0,,,,,,,,,,,,,5,K0,,0,0,1,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,1,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,3,0,1,2,0,3,0,HD 180314,HIP 94576,,HD 180314 b,HD 180314,b,1,0,3,Radial Velocity,2010,2010-08,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_180314_b/,http://exoplanets.org/detail/HD_180314_b,396.03000000,0.62000000,-0.62000000,0,1,1.400000,,,0,2,,,,,0,2453565.900000,3.100000,-3.100000,0,1,0.257000,0.010000,-0.010000,0,1,303.1000,2.3000,-2.3000,0,1,,,,,0,,,,,,,,,1,22.00000,,,0,6991.97000,,,0,1,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,9,0,2013-03-12
289.823792,0.000002,19.32158610,0.00000015,19h19m17.71s,-23.558155,0.000002,-23d33m29.4s,14.398802,0.000002,-16.329700,0.000003,288.116556,0.000002,-1.357017,0.000002,2,8.73,1.00,-1.00,0,0,1,114.55,11.77,-14.82,0,1,35.500,0.900,0,-20.600,0.900,0,41.000,1.300,0,0,2,,,,,,0,,,,,8.713,0.019,0,0,7.778,0.013,0,0,,,,,,,,,6.121,0.018,0,0,5.670,0.034,0,0,5.543,0.020,0,0,5.527,0.173,0,0,5.472,0.056,0,0,5.545,0.016,0,0,5.485,0.038,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,0.934,0.023,0,0,,,,,,,,,0.451,0.038,0,0,0.127,0.039,0,0,0.578,0.027,0,0,,,,,,,,,,,,,5,K0 III/IV,,0,0,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,,,,,,0,,,,,,0,,,,,,1,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,1,HD 180902,HIP 94951,,HD 180902 b,HD 180902,b,1,0,3,Radial Velocity,2009,2010-05,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_180902_b/,http://exoplanets.org/detail/HD_180902_b,479.00000000,13.00000000,-13.00000000,0,1,1.390000,0.040000,-0.040000,0,1,,,,,0,2454690.000000,130.000000,-130.000000,0,1,0.090000,0.110000,-0.110000,0,1,300.0000,100.0000,-100.0000,0,1,,,,,0,1.60000,0.20000,-0.20000,0,508.50700,63.56330,-63.56330,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,12,0,2013-03-12
290.267639,0.000002,19.35117594,0.00000014,19h21m04.23s,-23.619572,0.000001,-23d37m10.5s,14.505024,0.000002,-16.728267,0.000002,288.511259,0.000002,-1.473336,0.000002,2,8.66,0.92,-0.92,0,0,1,115.47,11.09,-13.73,0,1,-45.600,1.500,0,-32.200,1.400,0,55.800,2.100,0,0,2,,,,,,0,,,,,8.566,0.019,0,0,7.551,0.012,0,0,,,,,,,,,5.853,0.018,0,0,5.370,0.026,0,0,5.251,0.020,0,0,5.244,0.172,0,0,5.100,0.067,0,0,5.255,0.016,0,0,5.153,0.031,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.835e+00,1.200e-01,0,0,3.098e+00,,1,0,1.005e+00,,1,0,-1.391e+00,,1,0,16,,,,,1.015,0.022,0,0,,,,,,,,,0.483,0.032,0,0,0.119,0.033,0,0,0.602,0.027,0,0,,,,,,,,,,,,,5,K0 III,,0,0,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,,,,,,0,,,,,,0,,,,,,1,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,1,HD 181342,HIP 95124,,HD 181342 b,HD 181342,b,1,0,3,Radial Velocity,2009,2010-05,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_181342_b/,http://exoplanets.org/detail/HD_181342_b,663.00000000,29.00000000,-29.00000000,0,1,1.780000,0.070000,-0.070000,0,1,,,,,0,2454881.000000,50.000000,-50.000000,0,1,0.177000,0.057000,-0.057000,0,1,281.0000,30.0000,-30.0000,0,1,,,,,0,3.30000,0.20000,-0.20000,0,1048.79000,63.56330,-63.56330,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,12,0,2013-03-12
291.289856,0.000002,19.41932373,0.00000014,19h25m09.57s,-66.468796,0.000002,-66d28m07.7s,329.513763,0.000003,-28.044572,0.000001,281.603098,0.000002,-43.884980,0.000003,3,38.24,1.15,-1.15,0,0,4,26.15,0.76,-0.81,0,4,-230.300,1.500,0,236.900,1.300,0,330.400,2.000,0,0,3,40.21,0.00,-0.00,0,0,2,,,,,9.440,,0,0,8.400,,0,0,7.835,,0,0,7.380,,0,0,6.664,0.020,0,0,6.243,0.029,0,0,6.094,0.022,0,0,6.092,0.101,0,0,6.057,0.035,0,0,6.092,0.015,0,0,6.001,0.042,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,1.040,,0,0,1.020,,0,0,0.565,,0,0,0.421,0.035,0,0,0.149,0.036,0,0,0.570,0.030,0,0,0.591,0.002,0,0,0.625,0.003,0,0,0.229,0.004,0,0,14,K3 IV,,0,0,5,4962.00,134.00,-134.00,0,0,3,4.37,0.26,-0.26,0,0,3,0.330,0.130,-0.130,0,0,2,[Fe/H],-0.511,0.035,-0.038,0,0,3,,,,,0,1,0.78,,,,0,3,,,,,0,0,,,,0,,0,1.5000,,,0,0,2,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,0,HD 181433,HIP 95467,,HD 181433 b,HD 181433,b,3,0,3,Radial Velocity,2008,2009-03,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_181433_b/,http://exoplanets.org/detail/HD_181433_b,9.37430000,0.00190000,-0.00190000,0,2,0.080000,,,0,2,,,,,0,2454542.000000,0.260000,-0.260000,0,2,0.396000,0.062000,-0.062000,0,2,202.0000,10.0000,-10.0000,0,2,2.940,0.230,-0.230,0,2,0.02400,,,0,7.50000,,,0,2,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,29,0,2013-03-12
291.289856,0.000002,19.41932373,0.00000014,19h25m09.57s,-66.468796,0.000002,-66d28m07.7s,329.513763,0.000003,-28.044572,0.000001,281.603098,0.000002,-43.884980,0.000003,3,38.24,1.15,-1.15,0,0,4,26.15,0.76,-0.81,0,4,-230.300,1.500,0,236.900,1.300,0,330.400,2.000,0,0,3,40.21,0.00,-0.00,0,0,2,,,,,9.440,,0,0,8.400,,0,0,7.835,,0,0,7.380,,0,0,6.664,0.020,0,0,6.243,0.029,0,0,6.094,0.022,0,0,6.092,0.101,0,0,6.057,0.035,0,0,6.092,0.015,0,0,6.001,0.042,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,1.040,,0,0,1.020,,0,0,0.565,,0,0,0.421,0.035,0,0,0.149,0.036,0,0,0.570,0.030,0,0,0.591,0.002,0,0,0.625,0.003,0,0,0.229,0.004,0,0,14,K3 IV,,0,0,5,4962.00,134.00,-134.00,0,0,3,4.37,0.26,-0.26,0,0,3,0.330,0.130,-0.130,0,0,2,[Fe/H],-0.511,0.035,-0.038,0,0,3,,,,,0,1,0.78,,,,0,3,,,,,0,0,,,,0,,0,1.5000,,,0,0,2,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,0,HD 181433,HIP 95467,,HD 181433 c,HD 181433,c,3,0,3,Radial Velocity,2008,2009-03,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_181433_c/,http://exoplanets.org/detail/HD_181433_c,962.00000000,15.00000000,-15.00000000,0,2,1.760000,,,0,2,,,,,0,2453235.000000,7.300000,-7.300000,0,2,0.280000,0.020000,-0.020000,0,2,21.4000,3.2000,-3.2000,0,2,16.200,0.400,-0.400,0,2,0.64000,,,0,203.00000,,,0,2,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,29,0,2013-03-12
291.289856,0.000002,19.41932373,0.00000014,19h25m09.57s,-66.468796,0.000002,-66d28m07.7s,329.513763,0.000003,-28.044572,0.000001,281.603098,0.000002,-43.884980,0.000003,3,38.24,1.15,-1.15,0,0,4,26.15,0.76,-0.81,0,4,-230.300,1.500,0,236.900,1.300,0,330.400,2.000,0,0,3,40.21,0.00,-0.00,0,0,2,,,,,9.440,,0,0,8.400,,0,0,7.835,,0,0,7.380,,0,0,6.664,0.020,0,0,6.243,0.029,0,0,6.094,0.022,0,0,6.092,0.101,0,0,6.057,0.035,0,0,6.092,0.015,0,0,6.001,0.042,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,1.040,,0,0,1.020,,0,0,0.565,,0,0,0.421,0.035,0,0,0.149,0.036,0,0,0.570,0.030,0,0,0.591,0.002,0,0,0.625,0.003,0,0,0.229,0.004,0,0,14,K3 IV,,0,0,5,4962.00,134.00,-134.00,0,0,3,4.37,0.26,-0.26,0,0,3,0.330,0.130,-0.130,0,0,2,[Fe/H],-0.511,0.035,-0.038,0,0,3,,,,,0,1,0.78,,,,0,3,,,,,0,0,,,,0,,0,1.5000,,,0,0,2,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,0,HD 181433,HIP 95467,,HD 181433 d,HD 181433,d,3,0,3,Radial Velocity,2008,2009-03,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_181433_d/,http://exoplanets.org/detail/HD_181433_d,2172.00000000,158.00000000,-158.00000000,0,2,3.000000,,,0,2,,,,,0,2452154.000000,194.000000,-194.000000,0,2,0.480000,0.050000,-0.050000,0,2,-30.0000,13.0000,-13.0000,0,2,11.300,0.900,-0.900,0,2,0.54000,,,0,171.00000,,,0,2,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,29,0,2013-03-12
290.720764,0.000004,19.38138428,0.00000024,19h22m52.98s,-32.919056,0.000002,-32d55m08.6s,5.516710,0.000003,-20.486595,0.000004,287.595644,0.000003,-10.736814,0.000003,2,17.88,1.31,-1.31,0,0,3,55.93,3.82,-4.42,0,3,91.500,1.300,0,-414.400,1.600,0,424.400,2.100,0,0,2,-45.34,0.00,-0.00,0,0,2,,,,,8.434,0.019,0,0,7.849,0.013,0,0,,,,,,,,,6.652,0.019,0,0,6.346,0.029,0,0,6.294,0.034,0,0,6.268,0.088,0,0,6.211,0.026,0,0,6.291,0.016,0,0,6.201,0.049,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,0.585,0.023,0,0,,,,,,,,,0.306,0.035,0,0,0.052,0.045,0,0,0.358,0.039,0,0,,,,,,,,,,,,,5,G1 V,,0,0,3,5781.00,18.00,-18.00,0,0,1,4.24,0.15,-0.15,0,0,1,-0.530,0.020,-0.020,0,0,1,[Fe/H],0.288,,,0,0,1,1.39,,,0,0,1,0.92,,,0,0,1,,,,,0,0,,,,0,,0,1.5000,,,0,0,2,0.147,0.019,0,0,2,-5.070,,0,0,2,,,,,0,1,0,1,0,0,3,0,HD 181720,HIP 95262,,HD 181720 b,HD 181720,b,1,0,3,Radial Velocity,2009,2010-03,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_181720_b/,http://exoplanets.org/detail/HD_181720_b,956.00000000,14.00000000,-14.00000000,0,1,1.780000,,,0,1,,,,,0,2453631.000000,30.000000,-30.000000,0,1,0.260000,0.060000,-0.060000,0,1,177.0000,12.0000,-12.0000,0,1,8.400,0.400,-0.400,0,1,0.37000,,,0,117.59000,,,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,13,0,2013-03-12
292.102386,0.000003,19.47349243,0.00000019,19h28m24.57s,8.358054,0.000002,+08d21m29.0s,44.609354,0.000003,-4.309800,0.000003,295.422146,0.000004,29.867466,0.000002,2,18.93,1.06,-1.06,0,0,2,52.83,2.80,-3.13,0,1,-17.700,1.800,0,-32.200,1.700,0,36.700,2.500,0,0,2,-50.70,0.20,-0.20,0,0,2,,,,,8.512,0.017,0,0,7.861,0.012,0,0,,,,,,,,,6.782,0.024,0,0,6.528,0.036,0,0,6.422,0.018,0,0,6.372,0.089,0,0,6.365,0.025,0,0,6.447,0.018,0,0,6.327,0.058,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,0.651,0.021,0,0,,,,,,,,,0.254,0.043,0,0,0.106,0.040,0,0,0.360,0.030,0,0,0.407,0.003,0,0,0.208,0.004,0,0,0.408,0.006,0,0,11,G2 IV,,0,0,2,5936.00,,,0,0,2,4.40,,,0,0,2,0.300,,,0,0,2,[Fe/H],,,,,0,0,,,,,0,0,1.17,0.10,-0.10,0,0,1,,,,,0,0,8.130,,,0,,0,1.6000,0.5000,-0.5000,0,0,2,0.145,0.019,0,0,1,-5.110,,0,0,1,,,,,0,4,0,1,3,0,3,2,HD 183263,HIP 95740,,HD 183263 b,HD 183263,b,2,0,3,Radial Velocity,2004,2005-01,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_183263_b/,http://exoplanets.org/detail/HD_183263_b,626.50000000,1.10000000,-1.10000000,0,4,1.510000,0.087000,-0.087000,0,4,,,,,0,2452111.700000,3.000000,-3.000000,0,4,0.356700,0.009000,-0.009000,0,4,233.5000,2.3000,-2.3000,0,4,84.000,3.700,-3.700,0,4,3.67000,0.30000,-0.30000,0,1166.39000,95.34000,-95.34000,0,4,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,35,0,2015-01-22
